Sourashtra Word,Hindi Pronunciation,Tamil Pronunciation,Roman Readable,Havard-Kyoto,IAST,IPA,Meaning English,Meaning Tamil
ꢦ꣄ꢬꢫꣂꢙꢥꣁ ꢦꣁꢜ꣄,प्रयोजना॑ पोट,ப்ரயோஜனொ போட்,prayojano' po't',prayojanO pOT,prayojanŏ pŏṭ,pɾəjoːd͡ʒən̪o poʈ,be useful,உபயோகப்படு  
ꢆꢦꢫꣂꢒ꣄ ꢲꣂ,उपयोकहो,உபயோக் ஹோ,upayok ho,upayok ho,upayok ho,upəjoːk ɦoː,be useful,உபயோகப்படு  
ꢥꢸꢔꢵꢱ꣄ꢡꢶꢱꣁ ꢬꢴꢵ,नुगास्तिसा॑ र्हा,நுகா3ஸ்திஸொ ரா:,nugaastiso' rhaa,nugAstisO rhA,nugāstisŏ rhā,n̪ugɑːs̪t̪ɪs̪o ɾɦɑː,be useful,உபயோகப்படு  
ꢙꢷꢮ꣄ ꢱꣂꢜ꣄,जीव्सोट,ஜீவ்ஸோட்,jeev sot',jIv soT,jīv soṭ,d͡ʒiːʋ s̪oːʈ,Lay down life,உயிர்விடு  
ꢙꢷꢮ꣄ꢣꢾ,जीव्दे,ஜீவ் தே3,jeevde',jIvdE,jīvdĕ,d͡ʒiːʋd̪e,animate,உயிரூட்டு  
ꢙꢷꢮ꣄ ꢕꢵꢭ꣄,जीव घाल,ஜீவ்  கா4ல்,jeev ghaal,jIv ghAl,jīv ghāl,d͡ʒiːʋ gʰɑːl,animate,உயிரூட்டு  
ꢨꣁꢭꢪ꣄ꢒꢿꢬ꣄,बा॑लम्केर,பொ3லம்கேர்,bo'lamker,bOlamker,bŏlamker,boləmkeːɾ,strengthen,உரமூட்டு  
ꢨꢵꢤ꣄ꢫꢡꣁ ꢪꢔꢶꢭꢾ,बाध्यता॑ मगिले,பா3த்4யதொ மகி3லே,baadhyato' magile',bAdhyatO magilE,bādhyatŏ magilĕ,bɑːd̪ʰjət̪o məgɪle,to claim right,உரிமைகொண்டாடு  
ꢬꢹꢦ꣄ ꢕꢵꢭ꣄,रूप घाल,ரூப் கா4ல்,roop ghaal,rUp ghAl,rūp ghāl,ɾuːp gʰɑːl,give shape,உருகொடு  
ꢪꢥꣁꢥꣁ ꢒꢾꢬ꣄ꢭꢾ,मनना॑ केर्ले,மனனொ கெர்லே,mano'no' ke'rle',manOnO kErlE,manŏnŏ kĕrlĕ,mən̪on̪o keɾle,memorize,உருப்போடு  
ꢬꢸꢦ꣄ ꢪꢬ꣄ꢗꢶꢭꢿ,रूप मर्चिले,ரூப் மர்சிலே,rup marchile,rup marcile,rup marcile,ɾup məɾt͡ʃɪleː,change form,உருமாறு  
ꢱꢪ꣄ꢩꢵꢰꢠꣁ ꢒꢿꢬ꣄,सम्भाषणा॑ केर,ஸம்பா4ஷணொகேர்,sambhaashano' ker,sambhASaNO ker,sambhāṣaṇŏ ker,s̪əmbʰɑːʂəɳo keːɾ,converse,உரையாடு  
ꢭꣂꢦꢸꢭꣁ ꢬꢵꢱ꣄ꢡꢶꢱꣁ ꢒꢿꢬ꣄,लोपुला॑ रास्तिसा॑ केर,லோபுலொ ரா:ஸ்திஸொ கேர்,lopulo' raastiso' ker,lopulO rAstisO ker,lopulŏ rāstisŏ ker,loːpulo ɾɑːs̪t̪ɪs̪o keːɾ,include,உள்ளடக்கு  
ꢭꣂꢦꢸꢭꣁ ꢢꣁꢮ꣄ꢭꢿ,लोपुला॑ धा॑व्ले,லோபுலொ தொ2வ்லே,lopulo' tho'vle,lopulO thOvle,lopulŏ thŏvle,loːpulo t̪ʰoʋleː,include,உள்ளடக்கு  
ꢆꢡ꣄ꢱꢵꢲ꣄ ꢦꣁꢥ꣄ꢣꢶ,उत्साह पा॑न्दि,உத்ஸாஹ் பொந்தி3,utsaah po'ndi,utsAh pOndi,utsāh pŏndi,ut̪s̪ɑːɦ pon̪d̪ɪ,Get enthusiasm,உற்சாகமடை  
ꢔꢪ꣄ꢗꢶ ꢎꢒꢶ,गम्चि ऐकि,க3ம்சிஐகி,gamchi aiki,gamci aiki,gamci aiki,gəmt͡ʃɪ əɪkɪ,Listen attentively,உற்றுக்கேள்
ꢓꢸꢬ꣄ꢒꢥꢶ ꢱꢵ,खुर्कनि सा,கூ2ர்கனி ஸா,khurkani saa,khurkani sA,khurkani sā,kʰuɾkən̪ɪ s̪ɑː,gaze,உற்றுப்பார்  
ꢏꢙꢥꢵꢒ꣄ ꢏꢙꢥꣁ ꢦ꣄ꢬꢵꢪꣁꢒꢥꢶ ꢗꢭ꣄ꢭꢾ,आ॑जनाक आ॑जना॑  प्रामा॑कनि चल्ले,ஒஜனாக் ஒஜனொ ப்ராமொகனி சல்லே,o'janaak o'jano' praamo'kani challe',OjanAk OjanO prAmOkani callE,ŏjanāk ŏjanŏ prāmŏkani callĕ,od͡ʒən̪ɑːk od͡ʒən̪o pɾɑːmokən̪ɪ t͡ʃəlle,Interact affectionately,உறவாடு  
ꢥꢶꢱꢰ꣄꣄꣄ꢒꢠꣁ ꢒꢿꢬ꣄,निष्कणा॑ केर,நிஷ்கணொ கேர்,nisashkano' ker,nisaSkaNO ker,nisaṣkaṇŏ ker,n̪ɪs̪əʂkəɳo keːɾ,confirm,உறுதி செய்   / உறுதிப்படுத்து
ꢦ꣄ꢬꢪꢵꢠ꣄ꢓꢳ꣄ꢳꢿ,प्रमाण्खळ्ळे,ப்ரமாண்க2ள்ளே,pramaankhal'l'e,pramANkhaLLe,pramāṇkhal̤l̤e,pɾəmɑːɳkʰəɭɭeː,take oath,உறுதிபூண்  
ꢆꢡ꣄ꢱꢵꢲ꣄ꢒꢿꢬ꣄,उत्साह्केर,உத்ஸாஹ்கேர்,utsaahker,utsAhker,utsāhker,ut̪s̪ɑːɦkeːɾ,encourage,ஊக்கமளி  
ꢆꢛ꣄ꢙꢭꣁ ꢓꢵꢳ,उञ्जला॑ खाळ्,உஞ்ஜலொ கா2ள்,unjalo' khaal'a,uJjalO khALa,uñjalŏ khāl̤a,uɲd͡ʒəlo kʰɑːɭə,Oscillate/ swing,ஊசலாடு  
ꢗꣁꢞ꣄ꢞꣁ ꢦꣁꢞꢶꢩꢶꢡ꣄ꢡꢬ꣄ ꢢꢹꢬ꣄,चा॑ड्ड पा॑डिभित्तर तूर,சொட்3ட3 பொடி3பி4த்தர் தூர்,cho'd'd'o' po'd'ibhittar thoor,cODDO pODibhittar thUr,cŏḍḍŏ pŏḍibhittar thūr,t͡ʃoɖɖo poɖɪbʰɪt̪t̪əɾ t̪ʰuːɾ,Infiltrate,ஊடுருவு  
ꢱ꣄ꢢꢶꢬꣁ ꢒꢿꢬ꣄,स्थिरा॑ केर,ஸ்தி2ரொ கேர்,sthiro' ker,sthirO ker,sthirŏ ker,s̪t̪ʰɪɾo keːɾ,establish,ஊர்ஜிதம் செய்   
ꢓꣁꢭꢵ ꢩꢮꢵꢜ꣄ ꢡꢵꢫ꣄,खा॑ला भवाट ताय,கொ2லா ப4வாட் தாய்,kho'laa bhavaat' taay,khOlA bhavAT tAy,khŏlā bhavāṭ tāy,kʰolɑː bʰəʋɑːʈ t̪ɑːj,Howl/whistle,ஊளையிடு  
ꢧꢸꢮ꣄ꢥꢶ ꢬꢾꢗ꣄ꢗꣁ ꢒꢿꢬ꣄,फव्नि र॑च्चा॑ केर,பு2வ்னி ரெச்சொ கேர்,phuvni re'chcho' ker,phuvni rEccO ker,phuvni rĕccŏ ker,pʰuʋn̪ɪ ɾet͡ʃt͡ʃo keːɾ,Howl/whistle,ஊளையிடு  
ꢩꣁꢫ꣄ꢱꢸ ꢬꢾꢗ꣄ꢗꣁ  ꢡꢵꢫ꣄,भा॑य्सु र॑च्चा॑ ताय,பெ4ய்ஸு ரெச்சொ தாய்,bho'ysu re'chcho'  taay,bhOysu rEccO  tAy,bhŏysu rĕccŏ  tāy,bʰojs̪u ɾet͡ʃt͡ʃo  t̪ɑːj,bellow,எக்காளமிடு  
ꢲꢜ꣄ꢮꢶ ꢱꢵ,हट्वि सा,ஹட்வி ஸா,hat'vi saa,haTvi sA,haṭvi sā,ɦəʈʋɪ s̪ɑː,think,எண்ணமிடு  
ꢦ꣄ꢬꢡꢶꢤꣁꢥꢶꢒꢿꢬ꣄,प्रतिधा॑नि केर,ப்ரதிதொ4னி கேர்,pratidho'niker,pratidhOniker,pratidhŏniker,pɾət̪ɪd̪ʰon̪ɪkeːɾ,echo,எதிரொலி  
ꢮꢾꢣꢸꢬ꣄ ꢦꣁꢜ꣄,व॑दुर्पोट,வெது3ர்போட்,ve'dur po't',vEdur pOT,vĕdur pŏṭ,ʋed̪uɾ poʈ,Encounter/meet,எதிர்ப்படு  
ꢱꢵꢪꢸꢬ꣄ ꢃꢮ꣄,सामुर आव,ஸாமுர் ஆவ்,saamur aav,sAmur Av,sāmur āv,s̪ɑːmuɾ ɑːʋ,Encounter/meet,எதிர்ப்படு  
ꢮꢾꢣꢸꢬ꣄ ꢣꢾꢒ꣄ꢒꢶ,वेदुर द॑क्कि,வெது3ர் தெ3க்கி,ve'dur de'kki,vEdur dEkki,vĕdur dĕkki,ʋed̪uɾ d̪ekkɪ,Encounter/meet,எதிர்ப்படு  
ꢦ꣄ꢬꢡꢷꢒ꣄ꢯꣁ ꢒꢿꢬ꣄,प्रतीक्षो केर,ப்ரதீக்ஷொ  கேர்,prateeksho' ker,pratIkzO ker,pratīkśŏ ker,pɾət̪iːkʃo keːɾ,Expect,எதிர்பார் 
ꢌꢣꢸꢬ ꣄ꢱꢵ,एदुर्सा,எது3ர் ஸா,e'dura saa,Edura sA,ĕdura sā,ed̪uɾə s̪ɑː,Expect,எதிர்பார் 
ꢬꢵꢒ꣄ ꢂꢮꢵꢜ꣄,राक अवाट,ராக் அவாட்,raak avaat',rAk avAT,rāk avāṭ,ɾɑːk əʋɑːʈ,irritate,எரிச்சலூட்டு  
ꢱꢷꢪꣁ ꢣꢵꢜ꣄,सीमा॑ दाट,ஸீமொ தா3ட்,seemo' daat',sImO dAT,sīmŏ dāṭ,s̪iːmo d̪ɑːʈ,exceed,எல்லைகட  
ꢆꢣ꣄ꢮꢿꢒ꣄ ꢒꢾꢬ꣄,उद्वेग केर,உத்3வேக்3 கேர்,udvek ke'r,udvek kEr,udvek kĕr,ud̪ʋeːk keɾ,Inspire/ motivate,எழுச்சியூட்டு  
ꢆꢣ꣄ꢮꢿꢔ꣄ ꢂꢮꢵꢜ꣄,उद्वेग अवाट,உத்3வேக்3 அவாட்,udveg avaat',udveg avAT,udveg avāṭ,ud̪ʋeːg əʋɑːʈ,Inspire/ motivate,எழுச்சியூட்டு  
ꢆꢦꢲꢵꢱ꣄ ꢒꢿꢬ꣄,उपहास केर,உபஹாஸ் கேர்,upahaas ker,upahAs ker,upahās ker,upəɦɑːs̪ keːɾ,Mock /ridicule,எள்ளிநகையாடு 
ꢲꢾꢡꣁ ꢦꣂꢜ꣄,ह॑ता॑पोट्,ஹெதொபோட்,he'to' pot',hEtO poT,hĕtŏ poṭ,ɦet̪o poːʈ,long for,ஏக்கம்கொள்  
ꢣꢾꢔꢵꢬ꣄ꢣꢿ,द॑गार्दे,தெ3கா3ர்தே3,de'gaarde,dEgArde,dĕgārde,d̪egɑːɾd̪eː,belch,ஏப்பமிடு  
ꢌꢭꢪ꣄ ꢱꣂꢜ꣄,एलम्सा॑ट्,எலம்ஸோட்,e'lam sot',Elam soT,ĕlam soṭ,eləm s̪oːʈ,auction,ஏலம்விடு  
ꢦ꣄ꢬꢨꢥ꣄ꢡꢸ ꢒꢿꢬ꣄,प्रबन्तु केर,ப்ரப3ந்து கேர்,prabantu ker,prabantu ker,prabantu ker,pɾəbən̪t̪u keːɾ,arrange,ஏற்பாடு செய்   
ꢦꢹꢬ꣄ꢮꢩꢶꢥꢫꣁ ꢒꢿꢬ꣄,पूर्वाभिनया॑ केर,பூர்வாபி4னயொ கேர்,poorvabhinayo' ker,pUrvabhinayO ker,pūrvabhinayŏ ker,puːɾʋəbʰɪn̪əjo keːɾ,rehearse,ஒத்திகை நடத்து   
ꢱꣁꢪ꣄ꢪꢬ꣄ ꢣꣁꢨ꣄ꢨꢶꢢꣁꢮ꣄,सा॑म्मर दा॑ब्बिथोव,ஸொம்மர் தொ3ப்3பி3 தோ2வ்,so'mmar do'bbitho'v,sOmmar dObbithOv,sŏmmar dŏbbithŏv,s̪omməɾ d̪obbɪt̪ʰoʋ,Postpone/ procrastinate,ஒத்திப்போடு  
ꢣꣁꢨ꣄ꢨꢶꢢꣂꢮ꣄,दा॑ब्बिथोव,தொ3ப்3பி3தோ2வ்,do'bbithov,dObbithov,dŏbbithov,d̪obbɪt̪ʰoːʋ,adjourn,ஒத்திவை
ꢱꢲꢫꣂꢒ꣄ ꢒꢿꢬ꣄,सहयोक केर,ஸஹயோக் கேர்,sahayok ker,sahayok ker,sahayok ker,s̪əɦəjoːk keːɾ,cooperate,ஒத்துழை  
ꢡꢶꢬꢯ꣄꣄ ꢒꢵꢬ,तिरश्कार,திரஶ் கார்,tirash kaara,tiraz kAra,tiraś kāra,t̪ɪɾəʃ kɑːɾə,overrule,ஒதுக்கித்தள்ளு  
꣄ꢒꢿꢬ꣄,केर,கேர்,ker,ker,ker,keːɾ,overrule,ஒதுக்கித்தள்ளு  
ꢲꢾꢞꢶ ꢡꣂꢮ꣄,ह॑डिदोव्,ஹெடி3தோவ்,he'd'i tov,hEDi tov,hĕḍi tov,ɦeɖɪ t̪oːʋ,reserve,ஒதுக்கிவை  
ꢮꢱꣁ ꢣꢾ,वसा॑ दे,வஸொ தே3,vaso' de',vasO dE,vasŏ dĕ,ʋəs̪o d̪e,Submit/handover,ஒப்படை  
ꢲꢵꢡꢸ ꢂꢒ꣄ꢰꢬ꣄ꢡꢵꢫ꣄,हातु अक्षर्ताय,ஹாது அக்ஷர்தாய்,haatu akshartaay,hAtu akSartAy,hātu akṣartāy,ɦɑːt̪u əkʂəɾt̪ɑːj,sign,ஒப்பமிடு  
ꢱꢶꢖ꣄ꢔꢵꢬ꣄ ꢒꢾꢬ꣄ꢭꢿ,सिङ्गार केर्ले,ஸிங்கா3ர் கெர்லே,singaar ke'rle,siGgAr kErle,siṅgār kĕrle,s̪ɪŋgɑːɾ keɾleː,do make up,ஒப்பனை செய்   
ꢡꣂꢡ ꣄ꢱꢵ,तोत्सा,தோத்ஸா,tota saa,tota sA,tota sā,t̪oːt̪ə s̪ɑː,compare,ஒப்பிடு  
ꢂꢥꢸꢪꢡꢶ ꢣꢿ,अनुमति दे,அனுமதி தே3,anumati de,anumati de,anumati de,ən̪umət̪ɪ d̪eː,consent,ஒப்புதலளி  
ꢱꢪ꣄ꢫꣂꢙꢥꣁ ꢒꢿꢬ꣄,सम्योजना॑ केर,ஸம்யோஜனொ கேர்,samyojano' ker,samyojanO ker,samyojanŏ ker,s̪əmjoːd͡ʒən̪o keːɾ,co-ordinate,ஒருங்கிணை  
ꢤ꣄ꢫꢵꢥ꣄ ꢫꣂꢒ꣄ ꢒꢿꢬ꣄,ध्यान योक केर,த்4யான் யோக் கேர்,dhyaan yok ker,dhyAn yok ker,dhyān yok ker,d̪ʰjɑːn̪ joːk keːɾ,concentrate,ஒருமுனைப்படுத்து   
ꢬꢹꢦ꣄ ꢥꢾꢬ꣄ꢦꢶ,रूप न॑र्पि,ரூப்நெர்பி,roop ne'rpi,rUp nErpi,rūp nĕrpi,ɾuːp n̪eɾpɪ,telecast,ஒளிபரப்பு  
ꢙꢾꢡꣁ ꢗꢾꢬ꣄,ज॑ता॑ चेर,ஜெதொ சேர்,je'to' che'r,jEtO cEr,jĕtŏ cĕr,d͡ʒet̪o t͡ʃeɾ,unite,ஒன்றுகூடு  
ꢙꢾꢡꣁ ꢗꢾꢬ꣄ꢗꢶ,ज॑ता॑ च॑र्चि,ஜெதொ செர்சி,je'to' che'rchi,jEtO cErci,jĕtŏ cĕrci,d͡ʒet̪o t͡ʃeɾt͡ʃɪ,"unite, assemble",ஒன்றுசேர்  
ꢤꢪꢶ ꢙꢵ,धमि जा,த4மி ஜா,dhami jaa,dhami jA,dhami jā,d̪ʰəmɪ d͡ʒɑː,elope,ஒடிப்போ  
ꢥꢶꢮ꣄ꢬꢸꢡꢶ ꢲꣂ,निव्रुति हो, நிவ்ருதி ஹோ,nivruti ho,nivruti ho,nivruti ho,n̪ɪʋɾut̪ɪ ɦoː,retire,ஒய்வுபெறு  
ꢗꢶꢡ꣄ꢬꢸ ꢭꢶꢓꢶ,चित्रु लिखि,சித்ரு லிகி2,chitru likhi,citru likhi,citru likhi,t͡ʃɪt̪ɾu lɪkʰɪ,paint,ஒவியம்தீட்டு  
ꢡꢶꢬ꣄ꢪꢵꢥ꣄ ꢒꢾꢬ꣄ꢭꢿ,तिर्मान क॑र्ले,திர்மான் கெர்லே,tirmaan ke'rle,tirmAn kErle,tirmān kĕrle,t̪ɪɾmɑːn̪ keɾleː,make up mind,கங்கணங்கட்டு  
ꢒꢿꢜ ꣄ꢩꢥ꣄ꢣꢶꢭꢿ,केट् भन्दिले,கேட் ப4ந்தி3லே,ket'a bhandile,keTa bhandile,keṭa bhandile,keːʈə bʰən̪d̪ɪleː,begirdle,கச்சைகட்டு  
ꢱꢸꢭ꣄ꢒꣁ ꢩꢥ꣄ꢣꢶ,सुल्का॑ भन्दि,ஸுல்கொ ப4ந்தி3,sulko' bhandi,sulkO bhandi,sulkŏ bhandi,s̪ulko bʰən̪d̪ɪ,remit fee,கட்டணங்கட்டு  
ꢃꢙ꣄ꢛꣁ ꢣꢿ,आजञो दे,ஆஜ்ஞொ தே3,aajnyo' de,AjJO de,ājñŏ de,ɑːd͡ʒɲo d̪eː,to issue an order,கட்டளைபிறப்பி   
ꢃꢙ꣄ꢛꣁꢣꢿ ꢡꢵꢫ꣄,आजञो ताय,ஆஜ்ஞொதாய்,aajnyo'de taay,AjJOde tAy,ājñŏde tāy,ɑːd͡ʒɲod̪eː t̪ɑːj,command,கட்டளையிடு  
ꢨꢭꢮꢥ꣄ꢡꢸ ꢒꢿꢬ꣄,बलवन्तु केर्,ப3ல்வந்து கேர்,balavantu ker,balavantu ker,balavantu ker,bələʋən̪t̪u keːɾ,compel,கட்டாயப்படுத்து   
ꢂꢤꢶꢒꢵꢬꢸꢪ꣄ ꢬꢴꢵ,अधिकारुम र्हा,அதி4காரும் ரா:,adhikaarum rhaa,adhikArum rhA,adhikārum rhā,əd̪ʰɪkɑːɾum ɾɦɑː,be under control,கட்டுக்கடங்கு  
ꢥꢶꢫꢥ꣄ꢡ꣄ꢬꢠꣁꢒꢿꢬ꣄,नियन्त्रणा॑केर,நியந்த்ரணொகேர்,niyantrano'ker,niyantraNOker,niyantraṇŏker,n̪ɪjən̪t̪ɾəɳokeːɾ,control,கட்டுப்படுத்து  
ꢒꢾꢜ꣄ꢜꢸ ꢡꢵꢫ꣄,केट्टु ताय,கெட்டுதாய்,ke't't'u taay,kETTu tAy,kĕṭṭu tāy,keʈʈu t̪ɑːj,bandage,கட்டுப்போடு  
ꢲꢾꢳ꣄ꢳꢶꢶ ꢙꢵ,ह॑ळ्ळि जा,ஹெள்ளி ஜா,he'l'l'ii jaa,hELLii jA,hĕl̤l̤ii jā,ɦeɭɭɪɪ d͡ʒɑː,kidnap,கடத்திச்செல்  
ꢒꢬ꣄ꢡꢮ꣄ ꢒꢿꢬ꣄,कर्तव केर,கர்தவ் கேர்,kartav ker,kartav ker,kartav ker,kəɾt̪əʋ keːɾ,do the duty,கடமையாற்று  
ꢬꢷꢠ꣄ ꢦꣂꢜ꣄,रीण पोट,ரீண் போட்,reen pot',rIN poT,rīṇ poṭ,ɾiːɳ poːʈ,Get indebted ,கடன்படு  
ꢬꢷꢠ꣄ ꢓꢵꢜ꣄,रीण खाट,ரீண்கா2ட்,reen khaat',rIN khAT,rīṇ khāṭ,ɾiːɳ kʰɑːʈ,borrow,கடன்வாங்கு  
ꢓꢾꢜꢶꢥ꣄ ꢒꢿꢬ꣄,खेटिन्केर्,கெ2டின் கேர்,khe't'in ker,khETin ker,khĕṭin ker,kʰeʈɪn̪ keːɾ,harden,கடினமாக்கு  
ꢂꢥꢸꢱꢬꢶꢭꢾ,अनुसरिले,அனுஸரிலே,anusarile',anusarilE,anusarilĕ,ən̪us̪əɾɪle,follow,கடைபிடி  
ꢡꣁꢬꢶ ꢙꢵ,ता॑रि जा,தொரி ஜா,to'ri jaa,tOri jA,tŏri jā,t̪oɾɪ d͡ʒɑː,follow,கடைபிடி  
ꢔꢪ꣄ꢗꢶ ꢱꢾꢫ꣄ꢭꢿ,गम्चि स॑य्ले,க3ம்சி ஸெய்லே,gamchi se'yle,gamci sEyle,gamci sĕyle,gəmt͡ʃɪ s̪ejleː,Watch/ superintend,கண்காணி  
ꢣꣁꢳꣁ ꢪꢶꢱ꣄ꢒꢶ,दा॑ळा॑ मिस्कि,தொ3ளொ மிஸ்கி,do'l'o' miski,dOLO miski,dŏl̤ŏ miski,d̪oɭo mɪs̪kɪ,wink,கண்சிமிட்டு  
ꢓꢠ꣄ꢞꢠꣁ ꢒꢿꢬ꣄,खण्डणा॑ केर्,க2ண்ட3ணொ கேர்,khand'ano' ker,khaNDaNO ker,khaṇḍaṇŏ ker,kʰəɳɖəɳo keːɾ,condemn,கண்டனம் செய்   
ꢣꢾꢒ꣄ꢒꢶ ꢤꢿꢬ꣄,द॑क्कि धेर्,தெ3க்கிதே4ர்,de'kki dher,dEkki dher,dĕkki dher,d̪ekkɪ d̪ʰeːɾ,"discover, invent",கண்டுபிடி  
ꢣꣁꢳꢵꢪ꣄ꢦꢥꢶ ꢓꢵꢜ꣄,दा॑ळाम्पनि खाट,தொ3ளாம்பனி கா2ட்,do'l'aampani khaat',dOLAmpani khAT,dŏl̤āmpani khāṭ,d̪oɭɑːmpən̪ɪ kʰɑːʈ,shed tears,கண்ணீர்சொரி  
ꢣꣁꢳꣁꢲꣁꢬ꣄ ꢱꢾꢫ꣄ꢭꢿ,दा॑ळा॑होर स॑य्ले,தொ3ளொஹோர் ஸெய்லே,do'l'o'ho'r se'yle,dOLOhOr sEyle,dŏl̤ŏhŏr sĕyle,d̪oɭoɦoɾ s̪ejleː,see,கண்ணுறு  
ꢭꢴꢾꢒ꣄ꢒꣁ ꢒꢿꢬ꣄,ल्ह॑क्को केर,லெ:க்கொ கேர்,lhe'kko' ker,lhEkkO ker,lhĕkkŏ ker,lɦekko keːɾ,"enumerate, to account",கணக்கிடு  
ꢒꢵꢪ꣄ ꢲꢶꢨ꣄ꢨꢵꢜ꣄,काम हिब्बाट,காம் ஹிப்3பா3ட்,kaam hibbaat',kAm hibbAT,kām hibbāṭ,kɑːm ɦɪbbɑːʈ,lock-out,கதவடை  
ꢒꢾꢬꢥ꣄ ꢒꢭꢥꢵꢡꣁ ꢬꢴꢵ,क॑रन कलनाता॑ र्हा,கெரன் களனாதொ ரா:,ke'ran kalanaato' rhaa,kEran kalanAtO rhA,kĕran kalanātŏ rhā,keɾən̪ kələn̪ɑːt̪o ɾɦɑː,Be at a loss,கதிகலங்கு  
ꢕꢾꢬ꣄ꢮꢵꢬ꣄ ꢬꢴꢵ,घ॑र्वार् र्हा,கெ4ர்வார் ரா:,ghe'rvaar rhaa,ghErvAr rhA,ghĕrvār rhā,gʰeɾʋɑːɾ ɾɦɑː,conceive,கர்ப்பம்தரி  
ꢔꢬ꣄ꢩꢸ ꢙꢵꢮꢵꢜ꣄,गर्भु जवाट,க3ர்பு4 ஜவாட்,garbhu jaavaat',garbhu jAvAT,garbhu jāvāṭ,gəɾbʰu d͡ʒɑːʋɑːʈ,abort,கருச்சிதைவு செய்   
ꢂꢩꢶꢦ꣄ꢬꢵꢫꢪ꣄ ꢱꢖ꣄ꢔꢶ,अभिप्रायम्सङ्गि,அபி4ப்ராய்ஸங்கி3,abhipraayam sangi,abhiprAyam saGgi,abhiprāyam saṅgi,əbʰɪpɾɑːjəm s̪əŋgɪ,opine,கருத்துரை  
ꢒꢾꢜ꣄ꢜꢣꢞꢱ꣄ꢡꢶ ꢱꣁ ꢙꢵ,क॑ट्टदडास्ति सा॑ जा,கெட்டத3டா3ஸ்திஸொ ஜா,ke't't'adad'asti so' jaa,kETTadaDasti sO jA,kĕṭṭadaḍasti sŏ jā,keʈʈəd̪əɖəs̪t̪ɪ s̪o d͡ʒɑː,find no bound,கரைபுரள்  
ꢩ꣄ꢬꢪꣁ ꢲꣂ,भ्रमो हो,ப்4ரமொ ஹோ,bhramo' ho,bhramO ho,bhramŏ ho,bʰɾəmo ɦoː,Be confounded/ be confused,கலக்கமடை  
ꢒꢭꢲꣁꢒꢿꢬ꣄,कलहा॑ केर,கலஹொ கேர்,kalaho'ker,kalahOker,kalahŏker,kələɦokeːɾ,"riot, rebel",கலகம் செய்   
ꢂꢬꢵꢙꢒꢡꣁ ꢒꢿꢬ꣄,अराजकता॑ केर,அராஜகதொ கேர்,araajakato' ker,arAjakatO ker,arājakatŏ ker,əɾɑːd͡ʒəkət̪o keːɾ,"riot, rebel",கலகம் செய்   
ꢒꢭꢲꣁ ꢒꢾꢬꢵꢜ꣄,कलहा॑ क॑राट,கலஹொ கெராட்,kalaho' ke'raat',kalahO kErAT,kalahŏ kĕrāṭ,kələɦo keɾɑːʈ,Plunge into riot ,கலவரப்படுத்து   
ꢪꣁꢥ꣄ꢥꢸ ꢒꢮ꣄ꢭꢫꢶ ꢬꢴꢵ,मोन्नु कव्लयि र्हा,மொன்னு கவ்லயி ரா:,mo'nnu kavlayi rhaa,mOnnu kavlayi rhA,mŏnnu kavlayi rhā,mon̪n̪u kəʋləjɪ ɾɦɑː,Get agitated,கலவரமடை  
ꢒꢾꢳ꣄ꢳꢸ ꢏꢜ꣄ꢗꢶ,क॑ळ्ळु आ॑ट्चि,கெள்ளு ஒட்சி,ke'l'l'u o't'chi,kELLu OTci,kĕl̤l̤u ŏṭci,keɭɭu oʈt͡ʃɪ,brew,கள்ளிறக்கு  
ꢒꢭ꣄ꢦꢥꣁ ꢒꢾꢬ꣄,कल्पना॑ केर,கல்பனொகேர்,kalpano' ke'r,kalpanO kEr,kalpanŏ kĕr,kəlpən̪o keɾ,imagine,கற்பனை செய்   
ꢥꢿꢪꣁ ꢥꢵꢯ꣄꣄,न॑मा॑ नाश,நேமொ நாஶ்,nemo' naash,nemO nAz,nemŏ nāś,n̪eːmo n̪ɑːʃ,Corrupt/ stain,கறைப்படுத்து  
ꢒꢵꢜ꣄ ꢦꣁꢞꢜ꣄,काट पा॑डाट,காட் பொடா3ட்,kaat' po'd'at',kAT pODaT,kāṭ pŏḍaṭ,kɑːʈ poɖəʈ,Corrupt/ stain,கறைப்படுத்து  
ꢱꣁꢦ꣄ꢥꣁ ꢣꢾꢒ꣄ꢒꢶ,सा॑प्ना॑ देक्कि,ஸொப்னொ தெ3க்கி,so'pno' de'kki,sOpnO dEkki,sŏpnŏ dĕkki,s̪opn̪o d̪ekkɪ,dream,கனவுகாண்  
ꢣꢬ꣄ꢯꢥꣁ ꢣꢿ,दर्शना॑ दे,த3ர்ஶனொ தே3,darshano' de,darzanO de,darśanŏ de,d̪əɾʃən̪o d̪eː,appear,காட்சியளி  
ꢣꢾꢒ꣄ꢒꢞꢶ ꢣꢿ,त॑क्कडि दे,தெ3க்கடி3தே3,de'kkad'i de,dEkkaDi de,dĕkkaḍi de,d̪ekkəɖɪ d̪eː,betray,காட்டிக்கொடு  
ꢪꣂꢱ꣄ ꢒꢿꢬ꣄,मोस केर,மோஸ் கேர்,mos ker,mos ker,mos ker,moːs̪ keːɾ,betray,காட்டிக்கொடு  
